代码,名称,PE_TTM,总市值_亿,营业收入,净利润,营收同比%,净利润同比%,ROE%,报告期,币种
00943,中证国际,-4.06,2.9,106967175.25,-133785800.85,15.181420926,79.0227999056,-53.137858591713,2025-06-30,HKD
00945,宏利金融－Ｓ,14.42,5056.99,500971689400.0,28496322400.0,6.8769502695,3.4726090994,11.023513002879,2025-12-31,HKD
00947,摩比发展,-1.49,1.55,394537000.0,-93935000.0,-23.4128832879,22.0637528209,-27.944619467078,2025-12-31,HKD
00948,阿尔法企业,-0.58,1.13,37393071.6,-182044828.44,-57.9275256983,-414.7777980742,-816.709447710524,2025-03-31,HKD
00950,李氏大药厂,6.85,6.3,1297005855.6,83040240.36,2.5722712431,-1.2470595817,4.972845907387,2025-12-31,HKD
00951,超威动力,4.14,16.56,54400453000.0,360917000.0,8.0638779333,24.6660702505,5.543679727108,2025-12-31,HKD
00952,华富建业金融,-2.59,6.14,162557019.5,-213781335.36,-23.804302268,-222.6082571183,-12.852693174858,2025-12-31,HKD
00953,邵氏兄弟控股,-17.23,2.71,153722000.0,-14211000.0,197.7089183693,-145.90759647,-3.423438181297,2025-12-31,HKD
00954,常茂生物,-2.33,1.72,556925000.0,-66763000.0,-4.7656097703,2.1687206014,-12.137303897997,2025-12-31,HKD
00956,新天绿色能源,8.51,152.98,19830819137.01,1826333548.28,-7.2117554637,9.2065034397,7.736799557117,2025-12-31,HKD
00959,世纪娱乐国际,-10.28,9233.82,,-42212089.86,,-88.9462596555,44.562432414001,2025-03-31,HKD
00960,龙湖集团,50.12,567.08,97308631000.0,1021850000.0,-23.6645062213,-90.1756254176,0.630302933854,2025-12-31,HKD
00966,中国太平,2.63,710.54,158927085803.18,24440481978.38,1.8716874869,220.9264822757,27.30322774272,2025-12-31,HKD
00968,信义光能,23.67,221.36,20861164000.0,844525000.0,-4.8367381952,-16.2371197927,2.868454125444,2025-12-31,HKD
00969,华联国际,-9.05,1.95,112918757.96,-19455358.8,-15.1206132162,33.0640149161,2.354942536778,2025-12-31,HKD
00970,新耀莱,-1.24,2.5,1907991629.52,-662757126.57,-36.6706210313,-17.0770951251,-56.236991585347,2025-03-31,HKD
00974,中国顺客隆,-11.9,2.24,481815000.0,-16976000.0,-18.7414936731,75.0264799341,-23.368757227025,2025-12-31,HKD
00975,MONGOL MINING,170.15,80.77,5787499862.4,42875680.0,-20.8158468705,-97.4794638282,0.491889865053,2025-12-31,HKD
00976,齐合环保,-57.52,6.9,14934233734.0,-8427846.0,-15.8095053208,-103.5160680529,-0.190657769304,2023-12-31,HKD
00978,招商局置地,-0.52,12.75,26250540000.0,-2201077000.0,27.0521464038,-18.9285994094,-31.996241990408,2025-12-31,HKD
00979,绿色能源科技集团,-31.0,4.27,62821499.65,-14622206.3,-2.7294549562,-12.0162079083,-34.100382815823,2025-06-30,HKD
00980,联华超市,-1.87,4.14,17753295000.0,-200255000.0,-9.9279943282,44.1821247892,96.08980633769,2025-12-31,HKD
00981,中芯国际,110.42,6010.12,65556204811.2,4815648772.8,16.1505698499,39.0428779011,3.258379645594,2025-12-31,HKD
00983,瑞安建业,-1.3,1.19,6331572200.0,-83096240.0,-22.5243147657,74.7252747253,-4.633593553261,2025-12-31,HKD
00984,永旺,-0.19,0.62,7040738995.88,-292960310.22,-3.7081095317,4.0580353181,46.805179362782,2025-12-31,HKD
00986,杜甫酒业集团－新,1.54,0.43,62090770.89,28041112.38,1.8636831587,264.1333117269,8.692430811129,2025-03-31,HKD
00987,中国再生能源投资,26.74,5.21,155548935.52,17604661.02,5.6118725662,18.3065250379,1.041555059713,2025-12-31,HKD
00989,中国长白山国际,-0.91,2.85,186341000.0,-852906000.0,60.539148115,-341.1658821704,432.478506795934,2025-03-31,HKD
00990,至源控股,14.81,106.57,19285812664.14,650012208.42,-47.8117386081,142.9301044416,10.704237795995,2025-12-31,HKD
00991,大唐发电,7.23,544.1,121255419000.0,5991446000.0,-1.7965050659,96.7107654273,18.63602826033,2025-12-31,HKD
00992,联想集团,21.01,3148.3,574826075867.0,13229553749.4,20.2637541937,38.1023442607,27.903473108214,2026-03-31,HKD
00993,信控国际资本,-0.69,8.01,35753060.48,-1041586078.24,-60.903146791,-79.4248159374,40.404814765308,2025-12-31,HKD
00994,中天宏信,-11.67,3.83,166243060.32,-29671680.22,-67.0184819499,-37.9714405712,-24.870070141305,2025-12-31,HKD
00995,安徽皖通高速公路,13.76,290.29,6721574000.0,1877446000.0,-12.6848663099,-1.693074595,12.843843074577,2025-12-31,HKD
00997,普汇中金国际,-0.1,2338.58,73183187.49,-318751941.81,-18.477970353,9.5281625212,-55.028059121305,2025-03-31,HKD
00998,中信银行,5.27,4251.29,212636000000.0,70618000000.0,-0.275298631,2.9777181521,8.728632815373,2025-12-31,HKD
00999,小菜园,10.37,82.1,5345091000.0,715092000.0,2.5953986603,23.1596460348,29.760444676209,2025-12-31,HKD
01000,北青传媒,-1.25,1.01,137606000.0,-72825000.0,-34.2202378676,-3466.3565132223,-11.754546665106,2025-12-31,HKD
01001,沪港联合,3.16,2.77,1948836085.32,82701256.11,-8.3090480276,13.7531415806,9.235295633132,2025-03-31,HKD
01002,威铖国际,65.99,2.03,450581224.0,2776376.0,14.3833416601,104.1570195748,0.547459165783,2025-12-31,HKD
01003,欢喜传媒,-1.84,9.16,308951820.32,-450118783.78,900.7489760094,-91.0715518101,-53.847217735095,2025-12-31,HKD
01004,中国智慧能源,-0.61,1.05,72139278.18,-154363910.88,134.0813661734,68.1225379014,14.808351576177,2025-12-31,HKD
01005,MATRIX HOLDINGS,-2.01,3.29,436453065.18,-147768598.44,5.7698327055,45.2053601632,-40.545172246723,2025-12-31,HKD
01007,龙辉国际控股,-0.68,1327.15,82273000.0,-14355000.0,13.8269760235,76.9601155605,7.677127454755,2023-12-31,HKD
01008,力图控股,194.39,2.87,502668123.38,1333152.72,-23.2853127632,-98.1684845326,0.068422900811,2025-12-31,HKD
01009,国际娱乐,-6.92,18.89,516308700.05,-257302132.75,146.3853324397,-113.8045224455,-31.526606457957,2025-06-30,HKD
01010,天玺曜１１,-0.73,3154.49,28084722.68,-38985684.86,-13.709274574,73.8585090211,29.232431114528,2025-12-31,HKD
01011,泰凌医药,-15.47,4.46,24158000.0,-26041000.0,-36.3593256059,51.1947823153,7.741922057536,2025-12-31,HKD
01013,伟俊集团控股,-14.53,1.34,245784696.54,-9529142.58,-2.7569562852,71.7335961238,4.336195855292,2025-03-31,HKD
01020,中细软科技,-10.45,11.02,60827000.0,-95269000.0,-34.7608781921,-116.5549064624,-74.985143702701,2025-12-31,HKD
01021,华沿机器人,-317.7,105.23,386867000.0,-29917000.0,24.6185265477,-267.4240304438,-5.863784656786,2025-12-31,HKD
01022,飞鱼科技,7.8,9.1,810239000.0,105304000.0,192.771402142,337.2032256611,19.78225319383,2025-12-31,HKD
01023,时代集团控股,-4.83,4.68,1444747668.0,-162394584.3,-1.3844545936,-274.7742619347,-10.549001371393,2025-06-30,HKD
01024,快手－Ｗ,9.68,1923.23,142776000000.0,18617000000.0,12.5124115431,21.4020215194,26.30225625521,2025-12-31,HKD
01025,嘉艺控股,-2.95,0.97,59056505.85,-21970736.64,17.8284725291,2.6018654885,-64.513331888142,2025-03-31,HKD
01026,环球实业科技,-3.43,4.85,306564615.96,-64014367.08,3.7293159579,49.6657831887,-9.174102506763,2024-12-31,HKD
01027,亚洲策略科技,-106.62,11.94,276520000.0,-10116000.0,-21.7242628742,-192.9864877287,-4.11079143707,2025-12-31,HKD
01028,千百度,-21.31,35.39,1213182000.0,-150037000.0,-12.8180621349,-410.9768483014,-13.203565491575,2025-12-31,HKD
01029,铁货,-0.9,9.2,1813795897.6,-924062278.4,16.6832462153,-541.5889902884,-52.384785190026,2025-12-31,HKD
01030,新城发展,27.18,118.4,53135901000.0,393388000.0,-40.4483095385,-19.9311231967,0.846560035871,2025-12-31,HKD
01033,中石化油服,15.95,123.22,80712178000.0,695544000.0,-0.4735118343,12.0704573249,7.770049677136,2025-12-31,HKD
01036,万科海外,-7.38,6.82,538955890.1,-83451205.46,-23.0521737224,-82.8478131803,-2.219155307245,2025-12-31,HKD
01037,云智汇科技,-25.42,4.1,707576000.0,-14551000.0,26.5927051074,-16.9412521096,-3.507448295811,2025-12-31,HKD
01038,长江基建集团,17.47,1443.74,3990425960.0,7465113300.0,-11.5161225716,1.8484288355,6.633492515751,2025-12-31,HKD
01039,畅由国际集团,-5.49,0.98,192085000.0,-16084000.0,6.2957921066,17.5855708137,-7.113021596892,2025-12-31,HKD
01044,恒安国际,10.23,287.21,23068869000.0,2535047000.0,1.762981206,10.2896845164,11.881413134549,2025-12-31,HKD
01045,亚太卫星,19.31,27.3,667562676.24,127708082.24,-5.8061556108,-31.102567476,2.308191720045,2025-12-31,HKD
01046,寰宇娱乐文化,293.43,3.54,430980274.4,-57626120.5,29.3861582393,-107.5818797017,-23.056658298792,2025-06-30,HKD
01047,毅兴行,12.73,1.22,1229774606.45,309151.05,5.6537000039,101.8790532676,0.068320740686,2025-06-30,HKD
01049,时富投资,-1.51,0.8,693169866.46,-47655693.64,-13.1514829849,9.4463323379,-156.913011152416,2025-12-31,HKD
01050,嘉利国际,32.37,66.17,2981967341.07,188701201.23,10.8144737569,20.5246995444,19.739567948072,2025-03-31,HKD
01051,国际资源,4.2,32.28,218307499.2,693538724.8,-18.0803924672,107.5929393448,6.070076156629,2025-12-31,HKD
01052,越秀交通基建,11.23,66.26,4331357000.0,532947000.0,12.0047508235,-18.8546867221,4.470087798152,2025-12-31,HKD
01053,重庆钢铁股份,-2.56,81.44,24001657475.68,-2721831982.67,-11.9016724434,14.8246092482,-17.837305400474,2025-12-31,HKD
01055,中国南方航空股份,18.22,636.05,182256000000.0,855000000.0,4.6101570392,148.3323911815,2.417473669329,2025-12-31,HKD
01057,浙江世宝,18.49,36.36,3548952008.2,180516932.51,31.761389609,21.0517521332,8.986936662774,2025-12-31,HKD
01058,南粤控股,-39.47,2.04,64365263.64,-12853723.82,-20.0193043693,57.8528061602,-112.218586129401,2025-12-31,HKD
01059,看通集团,7.73,1.52,137959796.0,24677367.0,-0.6560326769,372.7463312369,13.965586647537,2025-06-30,HKD
01060,大麦娱乐,20.27,161.87,8024447000.0,705193000.0,19.7263009886,93.9602724052,4.266144222151,2026-03-31,HKD
01061,亿胜生物科技,4.76,15.14,1638266990.66754,287306300.24486,8.6231309678,3.5379469696,14.022692411356,2025-12-31,HKD
01062,国开国际投资,-3.85,2.5,-40960317.06908,-58523994.48158,73.9953079382,56.2811723455,-6.737330901653,2025-12-31,HKD
01063,新确科技,3.65,1.11,45414804.82,27394662.6,29.3368659327,166.8282472182,14.196115141587,2025-12-31,HKD
01064,中华国际,-4.01,0.6,28264463.46,-13510364.76,9.7230014025,67.5763553205,-4.699967793375,2025-12-31,HKD
01065,天津创业环保股份,6.13,61.4,4760071027.44,862357236.56,-1.3958080644,6.8317498222,8.654648605984,2025-12-31,HKD
01066,威高股份,8.6,153.44,13388890000.0,1612210000.0,2.3062379657,-21.9898890388,6.737217147912,2025-12-31,HKD
01068,雨润食品,-2.28,1.62,403258826.96,-64349908.9,-55.0098803973,-84.7017343738,9.761882414841,2025-12-31,HKD
01069,中国健康科技集团,3.64,9263.18,90215000.0,22711000.0,89.5034239382,-88.6452380595,76.105423654977,2025-06-30,HKD
01070,ＴＣＬ电子,13.03,350.91,103493505519.04,2253652221.82,15.3646292513,41.8198942119,13.708711439715,2025-12-31,HKD
01071,华电国际电力股份,7.87,523.69,126012591000.0,6070315000.0,-10.9465631638,1.3877373636,8.661891472432,2025-12-31,HKD
01072,东方电气,20.97,1012.61,77582624563.59,3831301222.13,13.1061820542,31.1146104165,9.118797723754,2025-12-31,HKD
01073,大禹金融,8.71,3.45,61902182.7,35814479.44,23.5844633583,76.1919573428,6.785310927821,2025-12-31,HKD
01075,首都信息,4.4,6.03,1669813188.14,123845243.49,13.4086167822,998.6398877484,10.497331321709,2025-12-31,HKD
01079,松景科技,-20.7,3.78,276710252.65,-15619879.6,29.2102439191,-137.5276615324,-22.795996592845,2025-06-30,HKD
01080,胜利管道,-12.95,2.71,903164000.0,-18910000.0,58.4306461148,55.5727845127,-4.797063415859,2025-12-31,HKD
01081,大金重工,31.6,467.74,6173550000.0,1103297000.0,63.3365091116,132.8244790293,14.18821744618,2025-12-31,HKD
01082,源宇宙教育,-19.93,8.7,62049078.0,-47097657.75,-44.374499256,-87.4047463531,-64.270247399074,2025-06-30,HKD
01083,港华智慧能源,7.46,118.23,18888145672.2,1431924343.1,-1.8861616343,-1.2926214545,6.448500445172,2025-12-31,HKD
01084,绿新生物科技,80.29,5.86,904690000.0,6588000.0,-8.5485369323,-89.4034196008,0.784957132976,2025-12-31,HKD
01085,亨鑫科技,-18.04,8.47,2247199000.0,-42426000.0,-10.8249764781,-200.5617578042,-2.753990839504,2025-12-31,HKD
01086,好孩子国际,6.51,14.22,7821168946.54,197441182.34,-1.2171932048,-38.5697745654,3.64992528487,2025-12-31,HKD
01087,威讯控股,-3.78,2.06,566929000.0,-49345000.0,21.6504910618,22.3512565107,-26.133492921793,2025-12-31,HKD
01088,中国神华,16.76,10011.84,294916000000.0,54218000000.0,-13.2058813142,-8.9446459761,12.983688370406,2025-12-31,HKD
01090,大明国际,-24.28,9.56,44193176000.0,-35559000.0,-4.8653864464,91.4228651234,-1.416487243887,2025-12-31,HKD
01091,南方锰业,13.15,21.97,5752384181.44,150896449.3,-51.7902968082,123.041223606,6.325338553178,2025-12-31,HKD
01093,石药集团,21.82,806.57,26005980000.0,3882108000.0,-10.3528136229,-10.3032207457,11.864114378127,2025-12-31,HKD
01094,承辉国际,-5.99,1.72,41405057.3,-25314176.5,-52.2717094817,76.8575695201,-15.066833783972,2026-03-31,HKD
01097,有线宽频,-0.83,4.07,486599839.58,-442557929.16,-7.8273500442,11.4505058391,23.0314023769,2025-12-31,HKD
01098,路劲,-0.08,4.57,4806827550.38,-5402617655.76,-3.8836094711,-45.1163670858,-74.145039974306,2025-12-31,HKD
01099,国药控股,6.54,527.08,575167877000.0,7155094000.0,-1.5979343514,1.495258723,8.78803482588,2025-12-31,HKD
01100,飞达控股,5.43,6.44,1536418768.12,107002666.96,15.3651979535,107.5691207906,10.163160644476,2025-12-31,HKD
01101,华荣能源,-0.2,9540.98,82622000.0,-526427000.0,-19.6635713938,22.8950656252,5.878045192413,2023-12-31,HKD
01102,环能国际,222.11,1.62,401441548.32,660253.82,-3.7657411096,102.9955333361,5.163523345342,2025-12-31,HKD
01104,亚太资源,1.36,32.71,322037815.45,222389950.9,-70.2883735175,-37.4762518877,6.203033600931,2025-06-30,HKD
01105,星岛,-1.91,1.5,642367354.34,-70693222.96,-8.4881698071,7.1013993899,-4.90301160478,2025-12-31,HKD
01107,当代置业,-0.01,3633.49,3133312000.0,-7458758000.0,-45.0657164607,47.8874155588,40.875190387623,2024-12-31,HKD
01108,凯盛新能,-1.34,17.37,3243535078.58,-914340285.27,-29.4031498422,-49.9089741562,-25.683347912071,2025-12-31,HKD
01109,华润置地,9.0,2531.48,281437885000.0,25417534000.0,0.907975308,-0.4512362105,9.042107052058,2025-12-31,HKD
01110,金活医药集团,19.69,2.46,917341000.0,11282000.0,-13.5466438975,-72.8517457949,1.794363865246,2025-12-31,HKD
01111,华视集团控股,2.18,1.72,290937000.0,71356000.0,0.8356265986,-11.5074099337,18.831316207557,2025-12-31,HKD
01112,Ｈ＆Ｈ国际控股,31.36,68.11,14353571000.0,196140000.0,9.9746561906,465.1086167421,3.323214646814,2025-12-31,HKD
01113,长实集团,14.47,1570.0,52328050700.0,9797227340.0,27.2485668475,-20.5755290327,2.766678952248,2025-12-31,HKD
01114,BRILLIANCE CHI,6.2,136.22,1181922000.0,1985686000.0,7.8446168572,-35.9678176116,8.434026373625,2025-12-31,HKD
01115,５１００藏冰川,26.53,25.33,357935000.0,86239000.0,58.5108785666,115.0256034094,3.283123373814,2025-12-31,HKD
01116,慧源同创科技,-9.81,5.18,760063000.0,-57683000.0,6.3906059283,-137.6344015867,-28.212157301008,2025-06-30,HKD
01117,现代牧业,-6.59,82.32,12600714000.0,-1128627000.0,-4.931418318,20.3370665176,-12.663114624196,2025-12-31,HKD
01118,高力集团,4.37,6.61,3266123906.58,136598476.7,4.9424165879,-4.3409783805,10.46024091719,2025-12-31,HKD
01119,创梦天地,39.32,6.94,1338089000.0,15940000.0,-11.5981697149,103.0142182604,1.045899503099,2025-12-31,HKD
01120,雅视光学,13.99,2.9,1204781674.28,18699363.66,4.0242631829,81.303091339,3.799635875111,2025-12-31,HKD
01121,金阳新能源,-4.35,14.82,155120000.0,-307934000.0,-38.8120577167,-11.0044086847,-94.81135270609,2025-12-31,HKD
01122,庆铃汽车股份,-69.86,20.35,4366603000.0,-26316000.0,5.8895665651,52.2369639,-0.35903987531,2025-12-31,HKD
01123,中港照相,-178.03,1.35,923520276.84,-2137274.28,-9.2217958836,-107.7833042076,-0.33963077618,2025-03-31,HKD
01124,沿海家园,-0.17,0.56,106898781.54,-352392786.63,2673.2343787407,72.7135530811,-34.978517479366,2025-03-31,HKD
01125,丽丰控股,-0.42,2.71,1176126807.54,-382005363.38,-41.1114404673,-56.69778789,-3.445207865784,2025-07-31,HKD
01126,德林国际,6.53,45.21,5396160535.98,625844750.88,9.6215275376,-6.1737556144,16.974934249764,2025-12-31,HKD
01127,狮子山集团,5.13,9.63,2174242925.86,169505490.96,-9.7944379533,-12.4707330952,11.886836013817,2025-12-31,HKD
01128,永利澳门,18.06,294.33,26183024582.7,1471902666.74,0.8632928516,-49.0454565068,-12.165837235622,2025-12-31,HKD
01129,中国水业集团,-0.44,1.21,211204448.7,-249309494.06,-56.4253649156,14.353578543,-38.25444012501,2025-12-31,HKD
01130,中国环境资源,-20.89,3.38,55400050.55,-36756144.75,-26.6467029716,40.4300916346,-10.282058248415,2025-06-30,HKD
01132,橙天嘉禾,2.68,1.51,608095574.66,50920833.94,-8.3085123914,123.2346419828,4.587357893576,2025-12-31,HKD
01133,哈尔滨电气,13.21,390.01,45697922215.32,2665811891.04,19.3224356173,58.1547993721,16.018465190064,2025-12-31,HKD
01134,恒发光学,-11.08,1.68,451838514.66,-13655783.18,10.2896726274,30.1081730769,-9.915528797597,2025-12-31,HKD
01137,香港科技探索,-5.19,7.76,3483050253.98,-135079260.66,0.4362536981,-124.2173913043,-9.041105828086,2025-12-31,HKD
01138,中远海能,11.43,712.32,23701066000.0,4037075000.0,2.3418298276,-0.1546992207,9.752237498444,2025-12-31,HKD
01140,华科智能投资,15.34,16.9,249703955.55,59206927.14,-29.8989878055,19.5795202505,0.646095431753,2025-03-31,HKD
01141,民银资本,17.19,26.0,422216511.54,136589444.5,28.6519884409,197.7338951016,10.02614854015,2025-12-31,HKD
01142,能源及能量环球,-0.77,12.64,451676375.01,-303652597.35,-26.3658396783,-407.809240498,18.001277970653,2025-03-31,HKD
01143,中国储能科技发展,-1.72,0.76,324849395.54,-40113806.64,-24.9646893392,-652.6630164261,-8.514407315811,2025-12-31,HKD
01145,勇利投资,-58.87,1.64,130763795.2,-2509281.6,102.5917456169,-120.9261430246,-0.608223799099,2025-12-31,HKD
01146,汇成国际控股,-2.03,2.1,139437000.0,-93443000.0,-10.664266219,14.5960717648,-10.03576414993,2025-12-31,HKD
01147,伊登软件,23.79,2.74,877748000.0,10405000.0,-22.4988322925,29.721979803,5.103367094195,2025-12-31,HKD
01148,新晨动力,13.27,2.96,4712300000.0,20157000.0,-22.5255331333,-47.1928951298,1.146273728938,2025-12-31,HKD
01150,米兰站,62.13,0.93,113143659.74,1352120.34,11.9905234455,105.6792746311,2.058552550157,2025-12-31,HKD
01152,正乾金融控股,-137.02,14.23,535047657.16,-9379939.7,-5.9912938738,53.524278362,-8.703960574453,2025-12-31,HKD
01153,佳源服务,1.41,2.02,821237000.0,129054000.0,-4.3716667831,1482.1257815373,-195.741001956591,2025-12-31,HKD
01156,CHINANEWENERGY,-4.74,1.39,85915000.0,-26399000.0,0.5700707028,55.6282040508,841.670652000638,2025-12-31,HKD
01157,中联重科,14.33,690.15,52107000000.0,4779000000.0,14.5762786402,35.7284862255,8.337767697475,2025-12-31,HKD
01159,智数科技集团,1.95,3.96,19788646.98,183219080.22,-45.7281577448,814.717074202,-78.302558668728,2025-12-31,HKD
01160,金石资本集团,-15.85,0.93,62752.44,-5641259.79,-5.5555555556,34.676212866,-62.114515063761,2025-03-31,HKD
01161,奥思集团,8.67,8.37,895938315.32,74186928.84,-0.1913111578,18.998315882,24.453720060308,2025-09-30,HKD
01162,莹岚集团,-8.65,1.11,29915380.11,-12576327.24,-30.2695261245,54.2531050688,-17.733015835838,2025-03-31,HKD
01163,虎视传媒,24.89,1.53,346387000.0,5563000.0,14.1815964267,231.2028301887,2.776987395482,2025-12-31,HKD
01164,中广核矿业,48.85,221.18,6204999465.3,408944596.86,-20.3426677637,32.3941973384,10.672319120876,2025-12-31,HKD
01165,顺风清洁能源,-0.26,1.22,159793000.0,-435480000.0,-32.9955006898,3.1099680059,24.823109409673,2024-12-31,HKD
01166,星凯控股,-0.2,0.26,527853987.05,-129775956.7,-27.2566293829,-60.7686745899,-20.04928280695,2025-06-30,HKD
01167,加科思－Ｂ,-21.0,33.93,53525000.0,-145981000.0,-65.6247591646,6.2475515224,-17.236967717216,2025-12-31,HKD
01168,Z FIN,-1.22,13.4,511231552.2,-993665741.14,63.4317756578,-127.7206719057,-10.890600073067,2025-12-31,HKD
01170,信星集团,-11.97,3.29,577577149.08,-31274708.7,-9.1971349357,-267.5980416399,-3.033776613244,2025-03-31,HKD
01171,兖矿能源,13.32,1463.37,133340597000.0,8524664000.0,-5.5288098963,-41.5809363098,9.052839711642,2025-12-31,HKD
